MouseID,alphaketoglutarate,hydroxyisobutyrate,hydroxymethylglutarate,phosphoglycerate,hypoxanthine,succinate,hydroxybutyrateBHBA,dihydroxyacetonephosphateDHAP,fumarate,isoleucine,leucine,malate,lactate,valine,glucose,malonate,pyruvate,Nacetylleucine,citrate,methylsuccinate,ethylmalonate,carnitine,methyloxovalerate,methyloxopentanoate,alphahydroxyisocaproate,acetylcarnitineC,methyloxobutyrate,butyrylcarnitineC,isobutyrylcarnitineC,butyrylglycineC,propionylcarnitineC,Nacetylisoleucine,alphahydroxyisovalerate,aconitatecisortrans,isovalerylcarnitineC,isovalerylglycine,methylbutyrylcarnitineC,malonylcarnitine,hydroxymethylvalerate,betahydroxyisovaleroylcarnitine,tiglylcarnitineC,deoxycarnitine,succinylcarnitineCDC,hydroxyglutarate,methylglutaconate,hydroxybutyratehydroxyisobutyrate,dihydroxymethylbutyrate,Group,Tx,Ex,avg_dVO2,avg_VO2
VS23,0.060153956904341443,-0.3564304714317743,-0.15731941453935372,0.26140564866024596,0.026190120469138073,-0.41765495179887613,-0.5482967380424257,-0.7768677966074828,0.33837476679923456,0.04371448537838668,0.31924657217574004,0.6737925136439918,0.423694090129365,0.13590908917433409,0.6440558392383762,0.26063390012874754,0.3712613439976268,-0.25094966097332383,-0.3968121752217867,0.48372461131082045,-0.09343963975046532,0.5698093997605685,-0.3505559648027045,-0.1526080946291955,0.14912020911280677,-0.030169364035697283,-0.5566361791667539,0.11319813235687637,-0.6321220073505944,-0.4559921744254898,-0.42676995534338574,-0.35990984791645586,0.15175754723655543,-0.5003870411368068,-0.5059720731512853,-0.33024607463517974,-0.4960240729488842,0.4024971488950597,-0.31608124884931543,0.17180345220283633,-0.3657299429391224,0.19618304045541357,0.4780981581367975,0.009820472383003626,-0.44936373354295794,-0.3388213611308816,0.533053656539547,VS,V,S,-0.8180407067782393,-0.6710356979895314
HS41,0.42071326381959995,-0.4878864279181487,-0.3993854815572756,-0.14539475171564345,-0.6367781788015914,0.1172556706395061,-0.07472391259866656,0.05350597440021307,0.14297021866802206,-0.7217868900034272,-0.5791810940506167,0.25894218399068325,0.6722201645214902,-0.8785454932349289,0.7262222992525584,0.47028472642310915,0.35926834739419666,-1.0944000361339532,0.24892853289464317,0.19462304153065002,-0.2695260480401433,0.24950145246100822,0.08047813372939776,0.14554822648289772,-0.0001061007404897854,-0.26104413319549696,-0.09718799069898199,0.3240775097907473,-0.583012406973435,-0.7183038232044392,-0.3573672046439527,-0.9937716126884955,0.001501492028353063,-0.028859571426194372,-0.7775815944444409,-0.8534011763385364,-0.44220264249982183,-0.1415298727426561,-0.400121584795159,-0.3998065233084343,-0.7016835938060797,-0.20696267338597632,-0.15250036613268012,-0.1598627019764376,-0.6426845691496512,-0.7726930180629454,-0.39664912558631554,HS,H,S,-0.5507380940081344,-0.5377090642663962
VS61,0.009946755329416579,-0.3641647205592621,-0.5475346845040278,0.8717252627432719,0.3463977872342196,-0.4637152806854347,-0.5619562549889524,-1.0224961050234447,0.9177770419443474,-0.020749765584897495,0.35034068121204226,1.242318317004838,0.5233124610548514,-0.11340759195817052,0.6754891191985413,0.793668679336818,0.7195573115730503,-0.6346072542362149,-0.9837173700517368,0.5925366102552738,0.013753153776053753,0.5636400438986856,-0.6339399094408292,-0.28366689953097246,0.17345896384012097,0.20660927458038503,-0.9759942919915001,0.5031507862869778,-0.857427647032095,-1.2968217705898644,-0.38234238290479894,-0.5665867776284012,-0.03762090527615658,-0.896679560402982,-0.7038883712524737,-0.7806644796315231,-0.55263798932679,0.6510253861052286,-0.6712413280319074,-0.159048548710102,-0.4490371940989336,-0.13497319731284108,0.379676449117508,-0.09539131388025382,-0.9140611250426522,-0.7810959017549635,1.10177810426622,VS,V,S,-0.8180407067782393,-1.70795871117321
HS71,0.47354124515319496,-0.4797484565570768,0.011198744432986116,-0.7875726100491729,-0.9737004551307333,0.16572031551733626,-0.06035137870628904,0.3119559035928736,-0.46667643790435925,-0.6539576515725525,-0.6118982931819648,-0.3392602568044625,0.5674017863874043,-0.616214660926605,0.693148224719422,-0.09057408432217123,-0.007208418815979167,-0.6907157928459053,0.8664697561551631,0.08013113461704793,-0.38231422817928573,0.2559928442551812,0.3786545161601647,0.2834482066007344,-0.02571532093370721,-0.510182446199017,0.34406031355746797,-0.08623039179709571,-0.34594597518504233,0.1664164722419886,-0.40411386436327845,-0.776306296112071,0.20076536335559395,0.38811913190174974,-0.5693342081386951,-0.3794712550314233,-0.3826335204651967,-0.40303110492380356,-0.026422405296043464,-0.05168428625588155,-0.6140277641407672,0.14147968146660286,-0.04894111479435584,-0.04915893625280733,-0.1537303085286654,-0.30733206498241517,-0.9950605798401035,HS,H,S,-0.5507380940081344,0.5533405833244142
VS84,0.05399127052859046,-0.35737981236752636,-0.20521641441959215,0.3363193712454443,0.06549403232806403,-0.4233086300041472,-0.549973376380057,-0.8070174600479925,0.40949353851144277,0.03580181650474773,0.3230632207064926,0.7435762520864985,0.4359217538512884,0.10530669617360378,0.6479141193272713,0.3260612903951592,0.4140129562519546,-0.2980417383803121,-0.46885189332155847,0.4970807475298946,-0.08028225301066165,0.5690521417552513,-0.38533994638195573,-0.16869491656021038,0.1521076712189536,-0.0011059539173177146,-0.6081103192780886,0.1610628974140706,-0.6597771634335915,-0.5591998604559004,-0.4213166899394898,-0.3852784217258747,0.12851227618875077,-0.5490299933963372,-0.5302653226371603,-0.3855327124239062,-0.5029731519693383,0.43300276429286044,-0.35967539695021905,0.13119300082419538,-0.37595549715483956,0.15553524550325237,0.4660173787620269,-0.003093755485390981,-0.5064030465022458,-0.393108379732747,0.6028617775982621,VS,V,S,-0.8180407067782393,-0.7983128838433073
HS93,0.42774697406665874,-0.48680290870905407,-0.3447187991528906,-0.23089665560388456,-0.6816372403756824,0.12370843034547807,-0.0728103009791605,0.08791694126708455,0.061799637715094724,-0.7127558576346389,-0.5835371813546546,0.17929532769559559,0.6582642630891378,-0.8436178087626637,0.7218186962549976,0.39560993733016303,0.3104742931689549,-1.0406520426101942,0.33115022527012905,0.17937917117001237,-0.28454307799974365,0.25036574005685686,0.1201784255745545,0.1639087331450596,-0.0035158057859042344,-0.29421531749727947,-0.038438580996055606,0.269447618225833,-0.5514485169967552,-0.6005089340042129,-0.3635912255355952,-0.9648174867315611,0.02803221113292209,0.026658495029582355,-0.7498547773674752,-0.7903004168596623,-0.43427139217591837,-0.176347101226103,-0.35036591210416296,-0.35345625808585535,-0.6900127767169688,-0.16056978651113138,-0.13871210943749393,-0.1451231985598434,-0.5775834142984848,-0.7107331622888986,-0.47632381069614704,HS,H,S,-0.5507380940081344,-0.3924427320579161
VS43,0.027902950341689103,-0.3613986296151289,-0.40797738466535927,0.6534494444040355,0.23187813410680497,-0.4472421807740164,-0.5570710404704884,-0.9346491494453746,0.7105585570117783,0.0023053465366057457,0.3392201274254405,1.0389897132502175,0.4876847654448196,-0.024241520044222753,0.6642472637050064,0.6030331500990372,0.5949921073873634,-0.49739525383649097,-0.773815527258218,0.5536208887764329,-0.02458347212810215,0.5658464635652102,-0.5325899593609472,-0.23679478985204924,0.16475440727192953,0.12192733102720779,-0.8260142927552852,0.36368740892520934,-0.7768489277133439,-0.9961059424374673,-0.3982315408264695,-0.4926704640711267,0.030108749390336143,-0.7549487820557952,-0.6331052259399714,-0.6195760209337892,-0.5323904851640032,0.5621412947116367,-0.5442212304696123,-0.04072203653181039,-0.41924303706889854,-0.016537877311515792,0.4148761683839597,-0.057763179021685734,-0.7478659036059285,-0.6229200295435247,0.8983784569788196,VS,V,S,-0.8180407067782393,-1.3371116762183997
HS53,0.38680499947653835,-0.49310988104207126,-0.6629238208713227,0.2667946983814574,-0.4205206326975271,0.08614806538325515,-0.08394909338732615,-0.11238316800654441,0.534279132335975,-0.7653238885568818,-0.5581811730105742,0.642905492470297,0.7394990796732477,-1.0469256391859016,0.7474512849881638,0.8302785844846908,0.5944957922169376,-1.3535095399800732,-0.14744760173041827,0.268111025488477,-0.19713162125369343,0.24533487589770459,-0.1109099023281256,0.05703549401236986,0.01633147998870353,-0.10113176172020263,-0.38040843115409656,0.5874384870204382,-0.7351762987789174,-1.286172003861031,-0.32736230847143843,-1.1333542969738721,-0.12639837944920962,-0.29650228161393916,-0.9112476412126591,-1.15759869905456,-0.48043778769454554,0.02631778455928613,-0.6399848209696408,-0.6232528966069955,-0.757946524330204,-0.43061451807886664,-0.21897109586537886,-0.23091922272867135,-0.9565256416696625,-1.071390447221741,-0.012551659347348032,HS,H,S,-0.5507380940081344,-1.2380121787900367
VS73,0.11888254667481973,-0.34738353135260913,0.2991249160161497,-0.4525001082831954,-0.34836460699849503,-0.36377706028095874,-0.5323188674969359,-0.48955036587097145,-0.33936622376960807,0.11911989398364697,0.2828750335002298,0.008773997730804672,0.3071680489208038,0.4275408995495358,0.6072875640504776,-0.36286989812203363,-0.03614895486007204,0.19782399500192605,0.289705163727957,0.35644455889487203,-0.21882566804714287,0.5770258459713762,-0.01907484436311596,0.000694589994631456,0.12065057334209685,-0.30713511989334275,-0.06610275363310142,-0.34293900980975517,-0.368576498523859,0.5275467377427774,-0.4787379717712736,-0.11815479606475393,0.37327814786970703,-0.03683400366346867,-0.27446454603426973,0.19661933316151042,-0.4298013924177563,0.11178760063006099,0.0993581689807801,0.5588091172638839,-0.2682834168472511,0.5835445787957612,0.593224434690519,0.13288926810652513,0.09420415346763675,0.17851796963179514,-0.1321972185393555,VS,V,S,-0.8180407067782393,0.5418784727784831
HS82,0.4655941160999742,-0.480972684835448,-0.05056711806621851,-0.6909671712937073,-0.9230158606544749,0.158429580992947,-0.0625134976966635,0.2730762248839753,-0.3749648007314235,-0.6641614810164205,-0.6069765112551698,-0.24927021976461305,0.5831700432306985,-0.6556781597460705,0.6981236928708716,-0.006201802112815069,0.047922178313750216,-0.7514436627583174,0.7735705070632006,0.09735461991447145,-0.36534704146087776,0.2550163176679254,0.3337986247938806,0.2627033492208423,-0.02186282131721283,-0.4727035519547354,0.27768152849094785,-0.02450609790663099,-0.3816088470201776,0.03332438379898093,-0.39708157336486716,-0.8090204921083002,0.1707892851276167,0.3253913220529094,-0.6006617132257622,-0.45076646926697533,-0.39159474685404555,-0.3636924062406826,-0.08263949956297086,-0.10405373657960997,-0.6272141887027517,0.08906207451442072,-0.06451995604978003,-0.06581255599511104,-0.22728569550700584,-0.37733821432034076,-0.9050391000517757,HS,H,S,-0.5507380940081344,0.38920952750908916
VS100,0.05417549595577145,-0.3573514330652602,-0.20378459642243663,0.33407992375396045,0.06431909342794634,-0.4231396207086866,-0.5499232554757719,-0.8061161753990532,0.40736753609943893,0.03603835536369793,0.32294912700398903,0.7414901587432701,0.43555622388022563,0.10622151457901607,0.6477987811039345,0.32410542436754564,0.41273495286998463,-0.29663398248488315,-0.4666983604250686,0.49668148335345874,-0.08067557583206364,0.5690747789902184,-0.38430012486991055,-0.16821402211555925,0.15201836495718155,-0.0019747664477529903,-0.6065715673649459,0.15963204303467582,-0.6589504488106968,-0.556114602033189,-0.4214797081570835,-0.38452006148132245,0.12920716308183855,-0.547575876131078,-0.5295391078030321,-0.3838799908925775,-0.5027654183653544,0.4320908389269693,-0.3583722070640548,0.13240699700980063,-0.37564981762180905,0.156750358026014,0.4663785178181622,-0.0027077015795603787,-0.5046979310452295,-0.3914855405060644,0.6007749553686986,VS,V,S,-0.8180407067782393,-0.7945080992891931
HS103,0.4643029967212531,-0.48117157739697536,-0.06060182386778411,-0.6752723017085097,-0.9147814578037505,0.1572451018475209,-0.06286476338127475,0.26675969141845124,-0.3600649958817432,-0.6658192321167129,-0.6061769007315495,-0.23465011230997318,0.5857318113664227,-0.6620895427419586,0.6989320254530564,0.007505624538734684,0.05687889486358541,-0.7613097325235483,0.7584777584783944,0.10015280973719853,-0.3625904908338765,0.25485766762056883,0.32651117416800385,0.2593330645315395,-0.021236930271772272,-0.4666145950084255,0.2668973905763115,-0.014478145491845833,-0.38740276638638305,0.011701760913099137,-0.39593908189102167,-0.8143353589145581,0.16591926285428832,0.315200334799752,-0.6057512932028866,-0.46234934807681255,-0.39305062016002396,-0.35730129872710037,-0.0917727323741335,-0.11256186721560789,-0.629356503011983,0.080546120178091,-0.06705095104283934,-0.06851816339510994,-0.2392357701693237,-0.38871166697658105,-0.8904138842942999,HS,H,S,-0.5507380940081344,0.3625442015286038
